Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*>(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::uninitialized_copy<cv::Point3_<float> const*, cv::Point3_<float>*>(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*)
  0.00      0.93     0.00        1     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, cv::Point3_<float> >(__gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float> const*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, cv::Point3_<float> >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::__uninitialized_copy_a<cv::Point3_<float> const*, cv::Point3_<float>*, cv::Point3_<float> >(cv::Point3_<float> const*, cv::Point3_<float> const*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&)
  0.00      0.93     0.00        1     0.00     0.00  cv::Mat* std::__uninitialized_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::__uninitialized_default_n<cv::Point3_<float>*, unsigned long>(cv::Point3_<float>*, unsigned long)
  0.00      0.93     0.00        1     0.00     0.00  cv::Mat* std::__uninitialized_default_n_a<cv::Mat*, unsigned long, cv::Mat>(cv::Mat*, unsigned long, std::allocator<cv::Mat>&)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::__uninitialized_default_n_a<cv::Point3_<float>*, unsigned long, cv::Point3_<float> >(cv::Point3_<float>*, unsigned long, std::allocator<cv::Point3_<float> >&)
  0.00      0.93     0.00        1     0.00     0.00  cv::Point3_<float>* std::__uninitialized_move_if_noexcept_a<cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> > >(cv::Point3_<float>*, cv::Point3_<float>*, cv::Point3_<float>*, std::allocator<cv::Point3_<float> >&)
  0.00      0.93     0.00        1     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.93     0.00        1     0.00     0.00  void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*)
  0.00      0.93     0.00        1     0.00     0.00  void std::_Destroy<cv::Mat*, cv::Mat>(cv::Mat*, cv::Mat*, std::allocator<cv::Mat>&)
  0.00      0.93     0.00        1     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 1.07% of 0.93 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.93                 main [1]
                0.00    0.93       1/1           Hough<HoughCircle>::calculate(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [3]
                0.00    0.00    2040/2040        cv::Scalar_<double>::Scalar_(double, double, double, double) [34]
                0.00    0.00    2040/2040        cv::Point_<float>::Point_(float, float) [32]
                0.00    0.00    2040/2040        _ZNK2cv6Point_IfEcvNS0_IT_EEIiEEv [36]
                0.00    0.00    2040/2040        cv::_InputOutputArray::_InputOutputArray(cv::Mat&) [28]
                0.00    0.00    2040/2040        cv::_InputOutputArray::~_InputOutputArray() [29]
                0.00    0.00    1021/2042        bool __gnu_cxx::operator!=<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [25]
                0.00    0.00    1020/2040        __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator*() const [37]
                0.00    0.00    1020/4080        cv::Point3_<float>::Point3_(cv::Point3_<float> const&) [18]
                0.00    0.00    1020/2040        __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::operator++() [35]
                0.00    0.00       5/25          cv::_InputArray::_InputArray(cv::Mat const&) [60]
                0.00    0.00       5/2069        cv::_InputArray::~_InputArray() [21]
                0.00    0.00       3/3           cv::String::String(char const*) [96]
                0.00    0.00       3/3           cv::String::~String() [97]
                0.00    0.00       3/4           cv::_OutputArray::_OutputArray(cv::Mat&) [84]
                0.00    0.00       3/2044        cv::_OutputArray::~_OutputArray() [24]
                0.00    0.00       3/203         cv::Mat::~Mat() [48]
                0.00    0.00       2/2           Clock::getTime() const [105]
                0.00    0.00       2/3           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::~vector() [101]
                0.00    0.00       1/1           Hough<HoughCircle>::Hough() [119]
                0.00    0.00       1/52          cv::Mat::Mat() [51]
                0.00    0.00       1/1           cv::Mat::clone() const [130]
                0.00    0.00       1/1           cv::Size_<int>::Size_(int, int) [118]
                0.00    0.00       1/1           std::allocator<cv::Point3_<float> >::allocator() [139]
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(unsigned long, std::allocator<cv::Point3_<float> > const&) [170]
                0.00    0.00       1/6           std::allocator<cv::Point3_<float> >::~allocator() [81]
                0.00    0.00       1/1           lookup::buildArray() [121]
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::begin() [113]
                0.00    0.00       1/2           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::end() [112]
                0.00    0.00       1/1           std::__cxx11::to_string(double) [171]
                0.00    0.00       1/1           Hough<HoughCircle>::~Hough() [120]
-----------------------------------------------
                0.43    0.50       1/1           Hough<HoughCircle>::calculate(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [3]
[2]    100.0    0.43    0.50       1         HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
                0.29    0.00 221367829/221367829     std::vector<cv::Mat, std::allocator<cv::Mat> >::operator[](unsigned long) [4]
                0.14    0.00 69728426/69728426     unsigned char& cv::Mat::at<unsigned char>(int, int) [5]
                0.06    0.00       1/1           std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [6]
                0.01    0.00   89600/89600       unsigned char const& cv::Mat::at<unsigned char const>(int, int) [7]
                0.00    0.00      50/50          cv::Mat::type() const [56]
                0.00    0.00      50/50          cv::Mat::operator=(cv::MatExpr const&) [54]
                0.00    0.00      50/50          cv::MatExpr::~MatExpr() [55]
                0.00    0.00      40/40          cv::Point_<int>::Point_() [59]
                0.00    0.00      20/25          cv::_InputArray::_InputArray(cv::Mat const&) [60]
                0.00    0.00      20/2069        cv::_InputArray::~_InputArray() [21]
                0.00    0.00      20/20          cv::Point3_<float>::Point3_(float, float, float) [70]
                0.00    0.00      20/20          void std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::emplace_back<cv::Point3_<float> >(cv::Point3_<float>&&) [74]
                0.00    0.00      20/20          std::__cxx11::to_string(int) [75]
                0.00    0.00      20/20          debug::showImage(char const*, cv::Mat const&) [71]
                0.00    0.00       1/1           std::allocator<cv::Mat>::allocator() [137]
                0.00    0.00       1/1           std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(unsigned long, std::allocator<cv::Mat> const&) [160]
                0.00    0.00       1/2           std::allocator<cv::Mat>::~allocator() [107]
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::shrink_to_fit() [161]
-----------------------------------------------
                0.00    0.93       1/1           main [1]
[3]    100.0    0.00    0.93       1         Hough<HoughCircle>::calculate(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [3]
                0.43    0.50       1/1           HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
                0.00    0.00       1/1           std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >::vector(std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > const&) [168]
-----------------------------------------------
                0.29    0.00 221367829/221367829     HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
[4]     31.2    0.29    0.00 221367829         std::vector<cv::Mat, std::allocator<cv::Mat> >::operator[](unsigned long) [4]
-----------------------------------------------
                0.14    0.00 69728426/69728426     HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
[5]     15.1    0.14    0.00 69728426         unsigned char& cv::Mat::at<unsigned char>(int, int) [5]
-----------------------------------------------
                0.06    0.00       1/1           HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
[6]      6.5    0.06    0.00       1         std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [6]
                0.00    0.00       1/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [108]
                0.00    0.00       1/1           void std::_Destroy<cv::Mat*, cv::Mat>(cv::Mat*, cv::Mat*, std::allocator<cv::Mat>&) [189]
                0.00    0.00       1/1           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [147]
-----------------------------------------------
                0.01    0.00   89600/89600       HoughCircle::execute(cv::Mat&, int, int, int, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > >&) const [2]
[7]      1.1    0.01    0.00   89600         unsigned char const& cv::Mat::at<unsigned char const>(int, int) [7]
-----------------------------------------------
                0.00    0.00       4/6153        cv::_OutputArray::_OutputArray(cv::Mat&) [84]
                0.00    0.00      25/6153        cv::_InputArray::_InputArray(cv::Mat const&) [60]
                0.00    0.00    2040/6153        cv::_OutputArray::_OutputArray() [27]
                0.00    0.00    2040/6153        cv::_InputOutputArray::_InputOutputArray(cv::Mat&) [28]
                0.00    0.00    2044/6153        cv::_InputArray::_InputArray() [23]
[14]     0.0    0.00    0.00    6153         cv::_InputArray::init(int, void const*) [14]
-----------------------------------------------
                0.00    0.00      20/4110        void __gnu_cxx::new_allocator<cv::Point3_<float> >::construct<cv::Point3_<float>, cv::Point3_<float> >(cv::Point3_<float>*, cv::Point3_<float>&&) [72]
                0.00    0.00      50/4110        void std::_Construct<cv::Mat>(cv::Mat*) [57]
                0.00    0.00    1000/4110        void std::_Construct<cv::Point3_<float>>(cv::Point3_<float>*) [46]
                0.00    0.00    1020/4110        void std::_Construct<cv::Point3_<float>, cv::Point3_<float>&>(cv::Point3_<float>*, cv::Point3_<float>&) [43]
                0.00    0.00    2020/4110        void std::_Construct<cv::Point3_<float>, cv::Point3_<float> const&>(cv::Point3_<float>*, cv::Point3_<float> const&) [38]
[15]     0.0    0.00    0.00    4110         operator new(unsigned long, void*) [15]
-----------------------------------------------
                0.00    0.00       2/4086        __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >::difference_type __gnu_cxx::operator-<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [129]
                0.00    0.00    4084/4086        bool __gnu_cxx::operator!=<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > >(__gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&, __gnu_cxx::__normal_iterator<cv::Point3_<float>*, std::vector<cv::Point3_<float>, std::allocator<cv::Point3_<float> > > > const&) [25]
